authoritativeMN,identifier
urn:node:SANPARKS,peggym.110152.3
urn:node:SANPARKS,judithk.1665.1
urn:node:SANPARKS,peggym.109827.2
urn:node:SANPARKS,peggym.1102.70
urn:node:SANPARKS,judithk.1587.1
urn:node:SANPARKS,peggym.1224.29
urn:node:SANPARKS,judithk.129.6
urn:node:SANPARKS,peggym.1000.1
urn:node:SANPARKS,peggym.109987.2
urn:node:SANPARKS,judithk.1665.1
urn:node:SANPARKS,peggym.109824.2
urn:node:SANPARKS,peggym.1224.65
urn:node:SANPARKS,peggym.109757.19
urn:node:SANPARKS,nicolavw.34.12
urn:node:SANPARKS,peggym.109958.5
urn:node:SANPARKS,judithk.109840.5
urn:node:SANPARKS,judithk.1282.2
urn:node:SANPARKS,peggym.130.8
urn:node:SANPARKS,peggym.1023.1
urn:node:SANPARKS,peggym.1189.10
urn:node:SANPARKS,peggym.1018.1
urn:node:SANPARKS,peggym.1189.10
urn:node:SANPARKS,judithk.1761.2
urn:node:SANPARKS,peggym.1008.1
urn:node:SANPARKS,judithk.1637.2
urn:node:SANPARKS,judithk.1030.10
urn:node:SANPARKS,peggym.78.5
urn:node:SANPARKS,judithk.109982.1
urn:node:SANPARKS,peggym.109932.5
urn:node:SANPARKS,judithk.129.6
urn:node:SANPARKS,knp.2.1
urn:node:SANPARKS,judithk.1587.1
urn:node:SANPARKS,judithk.109938.2
urn:node:SANPARKS,peggym.1162.43
urn:node:SANPARKS,peggym.25.3
urn:node:SANPARKS,peggym.1010.1
urn:node:SANPARKS,judithk.1126.4
urn:node:SANPARKS,judithk.1535.1
urn:node:SANPARKS,peggym.993.1
urn:node:SANPARKS,judithk.1291.2
urn:node:SANPARKS,judithk.1231.1
urn:node:SANPARKS,judithk.109828.3
urn:node:SANPARKS,judithk.1261.1
urn:node:SANPARKS,peggym.1224.65
urn:node:SANPARKS,judithk.1537.1
urn:node:SANPARKS,nicolavw.6.4
urn:node:SANPARKS,judithk.1282.2
urn:node:SANPARKS,judithk.1547.12
urn:node:SANPARKS,judithk.766.38
urn:node:SANPARKS,judithk.1713.1
urn:node:SANPARKS,peggym.1032.1
urn:node:SANPARKS,judithk.1547.12
urn:node:SANPARKS,judithk.1282.2
urn:node:SANPARKS,peggym.1099.131
urn:node:SANPARKS,peggym.1012.1
urn:node:SANPARKS,peggym.1205.7
urn:node:SANPARKS,peggym.109823.1
urn:node:SANPARKS,peggym.1019.1
urn:node:SANPARKS,peggym.109987.2
urn:node:SANPARKS,peggym.47.3
urn:node:SANPARKS,peggym.109757.53
urn:node:SANPARKS,peggym.36.16
urn:node:SANPARKS,judithk.1539.8
urn:node:SANPARKS,peggym.1033.1
urn:node:SANPARKS,judithk.1699.5
urn:node:SANPARKS,judithk.723.6
urn:node:SANPARKS,peggym.110155.3
urn:node:SANPARKS,judithk.1554.1
urn:node:SANPARKS,judithk.109845.2
urn:node:SANPARKS,judithk.1733.3
urn:node:SANPARKS,judithk.1268.2
urn:node:SANPARKS,judithk.1056.22
urn:node:SANPARKS,peggym.1224.43
urn:node:SANPARKS,peggym.1026.1
urn:node:SANPARKS,peggym.1031.1
urn:node:SANPARKS,tao.12898.1
urn:node:SANPARKS,peggym.1042.1
urn:node:SANPARKS,peggym.1026.1
urn:node:SANPARKS,peggym.1013.1
urn:node:SANPARKS,judithk.1383.1
urn:node:SANPARKS,peggym.110111.1
urn:node:SANPARKS,peggym.109895.4
urn:node:KNB,doi:10.5063/AA/CHL.3.5
urn:node:KNB,doi:10.5063/AA/nrs.275.1
urn:node:KNB,doi:10.5063/F10P0WX6
urn:node:KNB,doi:10.5063/AA/tao.11658.3
urn:node:KNB,farshid25.58.1
urn:node:KNB,doi:10.5063/F1ZW1HVW
urn:node:KNB,doi:10.5063/AA/macdougall.5.3
urn:node:KNB,IC.13.1
urn:node:KNB,doi:10.5063/AA/nrs.516.1
urn:node:KNB,doi:10.5063/AA/klr.31.3
urn:node:KNB,doi:10.5063/AA/nrs.722.1
urn:node:KNB,doi:10.5063/AA/afleishman.5.3
urn:node:KNB,farshid25.77.1
urn:node:KNB,doi:10.5063/AA/obfs.304.3
urn:node:KNB,doi:10.5063/AA/tao.11654.3
urn:node:KNB,doi:10.5063/AA/nrs.302.1
urn:node:KNB,farshid25.21.1
urn:node:KNB,doi:10.5063/AA/dpennington.164.4
urn:node:KNB,doi:10.5063/AA/obfs.433.1
urn:node:KNB,knb.300.9
urn:node:KNB,doi:10.5063/AA/nceas.310.3
urn:node:KNB,doi:10.5063/AA/nrs.670.1
urn:node:KNB,fhatanir.4.1
urn:node:KNB,doi:10.5063/AA/obfs.291.2
urn:node:KNB,doi:10.5063/AA/dpennington.60.5
urn:node:KNB,doi:10.5063/AA/nceas.962.4
urn:node:KNB,doi:10.5063/AA/Pitt.22.7
urn:node:KNB,doi:10.5063/AA/tao.11656.3
urn:node:KNB,doi:10.5063/AA/hbr.5.3
urn:node:KNB,doi:10.5063/AA/obfs.325.2
urn:node:KNB,doi:10.5063/AA/dpennington.216.2
urn:node:KNB,doi:10.5063/AA/duc_merp.49.16
urn:node:KNB,doi:10.5063/AA/wtyburczy.37.1
urn:node:KNB,doi:10.5063/AA/nrs.776.1
urn:node:KNB,farshid25.79.1
urn:node:KNB,doi:10.5063/AA/reeves.18.1
urn:node:KNB,doi:10.5063/AA/access.9.1
urn:node:KNB,doi:10.5063/AA/nrs.766.1
urn:node:KNB,doi:10.5063/AA/nrs.796.1
urn:node:KNB,tuomas.26.2
urn:node:KNB,Flora_Data.3.1
urn:node:KNB,doi:10.5063/AA/nrs.475.1
urn:node:KNB,doi:10.5063/AA/obfs.315.2
urn:node:KNB,doi:10.5063/AA/nrs.395.1
urn:node:KNB,doi:10.5063/AA/stoms.10.5
urn:node:KNB,doi:10.5063/AA/Marjaana_Toivonen.72.4
urn:node:KNB,dackerly.6.2
urn:node:KNB,doi:10.5063/AA/dpennington.267.2
urn:node:KNB,doi:10.5063/AA/obfs.299.2
urn:node:KNB,doi:10.5063/AA/Sartwell.101.1
urn:node:KNB,AKCRRAB.6.4
urn:node:KNB,doi:10.5063/AA/obfs2.381.1
urn:node:KNB,doi:10.5063/AA/dpennington.108.4
urn:node:KNB,doi:10.5063/AA/nrs.793.1
urn:node:KNB,doi:10.5063/AA/nrs.348.1
urn:node:KNB,doi:10.5063/AA/nrs.568.1
urn:node:KNB,doi:10.5063/AA/knb.84.1
urn:node:KNB,doi:10.5063/AA/dpennington.327.2
urn:node:KNB,doi:10.5063/AA/nrs.771.1
urn:node:KNB,doi:10.5063/AA/knb.216.3
urn:node:KNB,doi:10.5063/AA/dpennington.197.2
urn:node:KNB,doi:10.5063/AA/Marjaana_Toivonen.69.7
urn:node:KNB,doi:10.5063/AA/obfs2.363.2
urn:node:KNB,doi:10.5063/AA/obfs.83.2
urn:node:KNB,knb.257.3
urn:node:KNB,doi:10.5063/AA/nrs.401.1
urn:node:KNB,doi:10.5063/AA/knb.156.1
urn:node:KNB,knb.696.1
urn:node:KNB,doi:10.5063/AA/Marjaana_Toivonen.72.4
urn:node:KNB,doi:10.5063/AA/nrs.594.1
urn:node:KNB,doi:10.5063/AA/nceas.175.2
urn:node:KNB,doi:10.5063/AA/obfs.296.3
urn:node:KNB,doi:10.5063/AA/duc_merp.102.6
urn:node:KNB,doi:10.5063/AA/jwalsh.25.1
urn:node:KNB,knb.345.1
urn:node:KNB,doi:10.5063/AA/nceas.326.7
urn:node:KNB,knb.359.2
urn:node:KNB,doi:10.5063/AA/dpennington.193.2
urn:node:KNB,doi:10.5063/AA/nrs.541.1
urn:node:KNB,doi:10.5063/AA/borer.4.4
urn:node:KNB,doi:10.5063/AA/nrs.601.1
urn:node:KNB,doi:10.5063/AA/tao.1.1
urn:node:KNB,knb.320.1
urn:node:KNB,doi:10.5063/AA/dpennington.124.3
urn:node:KNB,doi:10.5063/AA/obfs.384.2
urn:node:KNB,doi:10.5063/AA/nceas.315.6
urn:node:KNB,doi:10.5063/AA/msucci.8.5
urn:node:KNB,doi:10.5063/AA/knb.266.1
urn:node:KNB,doi:10.5063/AA/nrs.812.1
urn:node:KNB,doi:10.5063/AA/obfs.329.2
urn:node:KNB,doi:10.5063/AA/dpennington.221.2
urn:node:KNB,doi:10.5063/AA/stephens.10.3
urn:node:KNB,farshid25.30.1
urn:node:KNB,doi:10.5063/AA/nceas.946.1
urn:node:KNB,doi:10.5063/AA/dpennington.224.2
urn:node:KNB,doi:10.5063/AA/nrs.849.1
urn:node:KNB,nrs.862.1
urn:node:KNB,doi:10.5063/AA/connolly.277.3
urn:node:KNB,doi:10.5063/AA/obfs.58.4
urn:node:KNB,doi:10.5063/AA/bowdish.3.32
urn:node:KNB,doi:10.5063/AA/nrs.97.4
urn:node:KNB,nrs.869.1
urn:node:KNB,doi:10.5063/AA/nrs.242.1
urn:node:KNB,doi:10.5063/AA/knb.291.1
urn:node:KNB,doi:10.5063/AA/nrs.291.1
urn:node:KNB,doi:10.5063/AA/tonelow13.1024.7
urn:node:KNB,doi:10.5063/AA/dpennington.62.5
urn:node:KNB,knb.302.1
urn:node:KNB,doi:10.5063/AA/nceas.328.26
urn:node:KNB,doi:10.5063/F1B56GNV
urn:node:KNB,nrs.901.1
urn:node:KNB,doi:10.5063/AA/doc.1280333382552.1
urn:node:KNB,doi:10.5063/AA/obfs.224.3
urn:node:KNB,doi:10.5063/AA/nrs.419.1
urn:node:KNB,nrs.880.1
urn:node:KNB,doi:10.5063/AA/bowdish.109.18
urn:node:KNB,doi:10.5063/AA/nrs.255.1
urn:node:KNB,doi:10.5063/AA/bowdish.258.6
urn:node:KNB,doi:10.5063/AA/newsgs.3.7
urn:node:KNB,doi:10.5063/AA/connolly.279.2
urn:node:KNB,doi:10.5063/AA/obfs.122.3
urn:node:KNB,doi:10.5063/AA/dpennington.302.2
urn:node:KNB,doi:10.5063/AA/nrs.819.1
urn:node:KNB,nrs.907.1
urn:node:KNB,doi:10.5063/AA/obfs2.428.2
urn:node:KNB,doi:10.5063/AA/nrs.258.1
urn:node:KNB,doi:10.5063/AA/nceas.962.4
urn:node:KNB,doi:10.5063/AA/nrs.127.3
urn:node:KNB,doi:10.5063/AA/afleishman.6.1
urn:node:KNB,doi:10.5063/AA/obfs2.385.1
urn:node:KNB,doi:10.5063/AA/nrs.844.1
urn:node:KNB,doi:10.5063/AA/nrs.539.1
urn:node:KNB,doi:10.5063/AA/nrs.395.1
urn:node:KNB,doi:10.5063/AA/nrs.146.4
urn:node:KNB,doi:10.5063/AA/nceas.306.6
urn:node:KNB,doi:10.5063/AA/nrs.509.1
urn:node:KNB,doi:10.5063/AA/obfs2.424.1
urn:node:KNB,doi:10.5063/AA/enviroedukator.4.1
urn:node:KNB,doi:10.5063/AA/obfs.89.2
urn:node:KNB,doi:10.5063/AA/nrs.741.1
urn:node:KNB,doi:10.5063/AA/dpennington.271.2
urn:node:KNB,doi:10.5063/AA/nrs.234.1
urn:node:KNB,doi:10.5063/AA/dpennington.117.2
urn:node:KNB,doi:10.5063/AA/nrs.360.1
urn:node:KNB,doi:10.5063/AA/nrs.603.1
urn:node:KNB,knb.359.2
urn:node:KNB,doi:10.5063/AA/farshid25.13.5
urn:node:KNB,doi:10.5063/AA/nceas.275.3
urn:node:KNB,doi:10.5063/AA/obfs2.419.1
urn:node:KNB,paullheinrich.15.5
urn:node:KNB,doi:10.5063/AA/dpennington.45.5
urn:node:KNB,doi:10.5063/AA/dpennington.305.4
urn:node:KNB,doi:10.5063/AA/nrs.281.1
urn:node:KNB,doi:10.5063/AA/Sartwell.88.10
urn:node:KNB,doi:10.5063/AA/knb.86.1
urn:node:KNB,doi:10.5063/AA/nrs.260.1
urn:node:KNB,knb.464.2
urn:node:KNB,doi:10.5063/AA/dpennington.321.2
urn:node:KNB,doi:10.5063/AA/nceas.326.7
urn:node:KNB,doi:10.5063/AA/obfs.175.2
urn:node:KNB,doi:10.5063/AA/nceas.164.2
urn:node:KNB,knb.257.3
urn:node:KNB,farshid25.20.1
urn:node:KNB,doi:10.5063/AA/wetlandsofindia.32.1
urn:node:KNB,doi:10.5063/AA/dpennington.61.5
urn:node:KNB,doi:10.5063/AA/nrs.376.1
urn:node:KNB,doi:10.5063/AA/nceas.185.4
urn:node:KNB,doi:10.5063/AA/knb.182.1
urn:node:KNB,urn:uuid:589949fe-9dd4-425a-991a-69c50eb2e377
urn:node:KNB,doi:10.5063/AA/nrs.601.1
urn:node:KNB,doi:10.5063/AA/nceas.154.10
urn:node:KNB,SV.3.1
urn:node:KNB,doi:10.5063/AA/nrs.280.1
urn:node:KNB,doi:10.5063/AA/chadden.61.3
urn:node:KNB,doi:10.5063/AA/dpennington.107.4
urn:node:KNB,vcuevasv.4.1
urn:node:KNB,doi:10.5063/AA/obfs.159.2
urn:node:KNB,tuomas_he.4.1
urn:node:KNB,doi:10.5063/AA/stream_KNZ.1.1
urn:node:KNB,nrs.895.1
urn:node:KNB,doi:10.5063/AA/nrs.239.1
urn:node:KNB,doi:10.5063/AA/dpennington.285.2
urn:node:KNB,doi:10.5063/AA/nceas.905.2
urn:node:KNB,doi:10.5063/AA/corridor_SRS.4.2
urn:node:KNB,doi:10.5063/AA/bowdish.216.6
urn:node:KNB,doi:10.5063/AA/rperez.3.1
urn:node:KNB,knb.471.1
urn:node:KNB,doi:10.5063/AA/obfs.130.3
urn:node:KNB,doi:10.5063/AA/nrs.449.1
urn:node:KNB,doi:10.5063/AA/doc.130265319199567.1
urn:node:KNB,doi:10.5063/AA/nrs.4.2
urn:node:KNB,doi:10.5063/AA/nrs.490.1
urn:node:KNB,doi:10.5063/AA/nceas.963.20
urn:node:KNB,doi:10.5063/AA/nrs.785.1
urn:node:KNB,doi:10.5063/AA/nceas.258.1
urn:node:KNB,doi:10.5063/AA/nceas.168.3
urn:node:KNB,doi:10.5063/AA/nrs.508.1
urn:node:KNB,doi:10.5063/AA/knb.217.1
urn:node:KNB,doi:10.5063/AA/duc_merp.86.6
urn:node:KNB,doi:10.5063/AA/doc.1215679415109.1
urn:node:KNB,doi:10.5063/AA/obfs2.459.1
urn:node:KNB,doi:10.5063/AA/nceas.133.3
urn:node:KNB,doi:10.5063/AA/dpennington.213.2
urn:node:KNB,nrs.895.1
urn:node:KNB,doi:10.5063/AA/nrs.777.1
urn:node:KNB,doi:10.5063/AA/nrs.6.3
urn:node:KNB,doi:10.5063/AA/nrs.130.4
urn:node:KNB,doi:10.5063/AA/nceas.949.1
urn:node:KNB,doi:10.5063/AA/duc_merp.44.13
urn:node:KNB,doi:10.5063/AA/nceas.911.11
urn:node:KNB,doi:10.5063/AA/dpennington.310.2
urn:node:KNB,nceas.1027.2
urn:node:KNB,doi:10.5063/AA/nceas.118.6
urn:node:KNB,farshid25.59.1
urn:node:KNB,doi:10.5063/AA/dpennington.86.5
urn:node:KNB,rkarban.7.1
urn:node:KNB,doi:10.5063/AA/dpennington.284.2
urn:node:KNB,doi:10.5063/AA/wallace.4.2
urn:node:KNB,doi:10.5063/AA/nrs.398.1
urn:node:KNB,doi:10.5063/AA/dpennington.260.4
urn:node:KNB,doi:10.5063/AA/nrs.278.1
urn:node:KNB,knb-enchilada.hydro1.5
urn:node:KNB,doi:10.5063/AA/knb.157.4
urn:node:KNB,doi:10.5063/AA/obfs.255.2
urn:node:KNB,doi:10.5063/AA/nceas.224.2
urn:node:KNB,Dick_Root.7.13
urn:node:KNB,doi:10.5063/AA/doc.1140735051092.1
urn:node:KNB,doi:10.5063/AA/nrs.433.1
urn:node:KNB,doi:10.5063/AA/nrs.256.1
urn:node:KNB,fhatanir.6.1
urn:node:KNB,doi:10.5063/AA/mbauer.917.4
urn:node:KNB,doi:10.5063/AA/nceas.51.11
urn:node:KNB,doi:10.5063/AA/obfs.296.3
urn:node:KNB,doi:10.5063/AA/nrs.606.1
urn:node:KNB,doi:10.5063/AA/obfs.295.2
urn:node:KNB,doi:10.5063/F1T43R0H
urn:node:KNB,doi:10.5063/AA/nrs.685.1
urn:node:KNB,doi:10.5063/AA/dpennington.278.2
urn:node:KNB,doi:10.5063/AA/nrs.282.1
urn:node:KNB,doi:10.5063/AA/dpennington.147.4
urn:node:KNB,doi:10.5063/AA/nrs.345.1
urn:node:KNB,doi:10.5063/AA/obfs.384.2
urn:node:KNB,doi:10.5063/AA/nrs.405.1
urn:node:KNB,doi:10.5063/AA/obfs.57.2
urn:node:KNB,doi:10.5063/AA/Marjaana_Toivonen.45.13
urn:node:KNB,doi:10.5063/AA/nceas.100.7
urn:node:KNB,doi:10.5063/AA/nrs.271.1
urn:node:KNB,doi:10.5063/AA/dpennington.70.6
urn:node:KNB,doi:10.5063/AA/bowdish.96.2
urn:node:KNB,tuomas.14.2
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.t91gr/2?ver=2013-11-11T11:52:16.804-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.0jd3t/1?ver=2015-06-17T14:46:30.569-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.jf3tj/5?ver=2014-01-03T13:42:26.612-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.504636cd/12?ver=2012-11-07T13:02:49.215-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.d417q?ver=2014-03-21T16:36:33.577-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.9898r/2?ver=2014-08-08T11:20:02.719-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.d37p59vg/4?ver=2012-03-28T11:09:16.647-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.1365/1?ver=2013-07-18T14:06:54.078-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.bt0ns/2?ver=2015-04-29T10:52:14.716-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.kq6kh?ver=2012-09-25T14:10:08.180-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.m07bn?ver=2014-12-12T14:58:05.924-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.h65f4/9?ver=2014-05-08T12:07:21.986-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.vv840/1?ver=2013-07-31T13:46:29.304-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.40gd6/1?ver=2015-08-06T07:55:54.173-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.8913/22?ver=2013-07-18T14:07:01.505-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.6mh29/5?ver=2013-11-01T13:23:13.365-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.6mp50?ver=2013-10-22T15:34:32.577-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.kh886?ver=2015-07-27T18:15:20.767-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.04562/1?ver=2013-02-19T09:41:51.130-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.kh466/3?ver=2013-05-22T13:42:27.332-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.29560?ver=2013-10-10T09:17:13.392-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.1n834?ver=2014-09-18T12:48:16.316-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.d1jk8?ver=2013-08-20T17:05:05.103-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.ff52k?ver=2013-07-22T11:42:03.070-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.3c3r3/6?ver=2015-08-17T17:00:45.524-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.j13m3?ver=2015-07-13T15:03:06.152-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.1m166?ver=2013-07-31T12:19:44.907-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.bk469/2?ver=2014-11-20T15:24:22.200-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.h838q/5?ver=2015-09-09T17:11:46.047-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.df3sn/5?ver=2013-10-15T09:10:36.042-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.47jh1?ver=2014-06-24T13:54:44.857-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.p0c02?ver=2015-09-10T15:53:59.886-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.8210/1?ver=2013-07-18T14:06:57.714-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.qp6c3?ver=2012-08-23T13:13:42.643-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.3t3n7/11?ver=2012-10-02T13:04:25.398-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.1v243?ver=2015-08-12T16:39:40.651-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.7187d?ver=2013-04-26T14:37:35.459-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.4p7t2/5?ver=2012-10-30T14:19:51.505-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.1kc982n5/1?ver=2012-08-07T14:40:49.946-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.7qq74/2?ver=2015-07-17T14:04:20.226-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.n40h2.2/3.2?ver=2015-08-20T13:51:41.300-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.4gg88/1?ver=2015-09-02T14:46:21.862-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.6023qs3k/8?ver=2014-05-18T02:30:05.822-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.1t67j57q/1?ver=2012-01-25T13:24:10.979-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.8112f?ver=2015-04-28T15:02:46.333-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.v46f0?ver=2015-09-04T10:51:11.446-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.h4j28d1n?ver=2015-08-21T01:32:46.678-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.7m6kg/2?ver=2013-04-02T15:23:57.934-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.51696/1?ver=2012-11-27T12:21:21.886-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.rm098?ver=2013-05-14T12:18:01.195-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.vq33n/7?ver=2015-07-08T09:38:07.374-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.cf16m/1?ver=2014-06-09T13:37:37.667-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.p2481134/2?ver=2012-06-01T11:36:07.504-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.t5st8/1?ver=2014-03-19T14:29:26.298-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.ng64q/4?ver=2015-02-23T11:47:39.169-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.v99j8/4?ver=2014-08-06T13:50:15.370-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.6r9q6?ver=2014-07-08T16:02:01.811-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.5bd50?ver=2012-12-14T14:51:46.710-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.2vg12?ver=2013-06-27T11:16:43.449-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.63fp5/1?ver=2013-08-01T12:16:44.313-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.k528j?ver=2015-07-02T12:57:39.540-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.g4052/4?ver=2014-05-20T12:46:50.694-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.2mg29?ver=2014-04-04T16:06:34.357-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.4n28n/11?ver=2015-06-23T11:25:39.657-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.8kv2s/4?ver=2015-08-31T15:58:42.679-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.5p91k/1?ver=2013-01-14T12:28:42.492-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.v46f0/5?ver=2015-09-04T10:51:16.325-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.76qd7/2?ver=2015-08-06T10:27:45.471-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.566h9/17?ver=2015-05-29T10:28:33.377-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.mf172sf0/4?ver=2012-08-14T11:22:19.197-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.0f1m0?ver=2014-11-28T12:06:03.014-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.1j833?ver=2014-03-25T02:30:12.411-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.2rq05/4?ver=2015-05-18T10:55:48.850-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.5h979/14?ver=2014-12-15T14:53:19.311-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.0tt5k/3?ver=2013-06-05T15:02:17.984-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.bt51g/2?ver=2013-12-12T10:02:17.202-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.7pc00/4?ver=2013-07-12T14:07:20.863-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.ts98d/7?ver=2014-04-24T14:13:52.623-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.1600?ver=2011-08-02T15:32:40.207-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.364j2?ver=2013-02-07T11:13:00.359-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.541v5?ver=2012-09-11T16:16:08.598-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.r5rh1/3?ver=2012-10-15T13:03:08.238-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.8t581?ver=2014-08-06T12:15:08.702-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.f61bp/8?ver=2015-04-09T11:55:53.381-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.g4n13/7?ver=2013-01-24T15:02:11.794-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.8333/3?ver=2013-07-18T14:06:59.985-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.2013?ver=2015-08-20T21:59:33.978-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.t23n3?ver=2015-03-21T11:41:50.946-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.gr3ks/3?ver=2014-07-14T09:16:52.987-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.566h9/22?ver=2015-06-01T14:30:48.693-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.ft48k?ver=2014-02-26T16:57:41.241-05:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.5m0m5/1?ver=2014-10-30T12:35:39.638-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.rd234/31?ver=2015-08-19T15:39:28.026-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.40rk0/2?ver=2014-06-06T12:45:22.292-04:00
urn:node:DRYAD,http://dx.doi.org/10.5061/dryad.n6g3q?ver=2015-06-30T12:00:10.508-04:00
